key,paper,bmp,response_class,response_var,treatment,control,sign,treatment_control_flag,response_flag,response_flag_notes,species,link,error_class,xbar_e,n_e,sd_e,se_e,lcl_e,ucl_e,xbar_c,n_c,sd_c,se_c,lcl_c,ucl_c,notes,baseline_survival,beta_is_derived,survival_scale
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,spragues_pipit,NA,standard_error,1,192,NA,0.1,NA,NA,0,185,NA,0,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,chestnut_collared_longspur,NA,standard_error,1.1,192,NA,0.2,NA,NA,0.4,185,NA,0.2,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,vesper_sparrow,NA,standard_error,1.6,192,NA,0.2,NA,NA,2.3,185,NA,0.2,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,savannah_sparrow,NA,standard_error,3.4,192,NA,0.1,NA,NA,3.4,185,NA,0.2,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,bairds_sparrow,NA,standard_error,1.9,192,NA,0.2,NA,NA,0.2,185,NA,0.1,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,0,NA,western_meadowlark,NA,standard_error,0.3,192,NA,0.1,NA,NA,0.3,185,NA,0.1,NA,NA,Maximum number of singing males per point count,NA,NA,NA
YXR6499E,Davis et al. 2020b,plant_nwsg,abundance,abundance,Native grassland,Exotic grassland,1,apples,1,NA,brown_headed_cowbird,NA,standard_error,0.1,192,NA,0,NA,NA,0.3,185,NA,0.1,NA,NA,Maximum number of singing males per point count,NA,NA,NA
926Z83RQ,de Zwaan et al. 2024,edge_and_shrub_habitat,abundance,abundance,farms with woody features,farms without woody features,1,apples,1,NA,all_species,NA,standard_error,8.7,327,NA,1.6,NA,NA,7.557,326,NA,2.531,NA,NA,"653 study sites total contributed to the prediction, but this was based on a projection from proportion of LWF, so I divided it in half",NA,NA,NA
IAAZA5MM,Denny et al. 2021,delay_hay,nest_success,dsr,late hay,early hay,1,apples,0,identity,savannah_sparrow,NA,confidence_intervals,0.96,35,NA,NA,0.954,0.966,0.929,35,NA,NA,0.899,0.96,"Chose Philopatric, sample size is not provide by treatment, so this is assuming an even number of nests per treatment; Unsure of link term, but it is likely logit",NA,NA,daily_survival
IAAZA5MM,Denny et al. 2021,delay_hay,nest_success,nest_success,late hay,early hay,1,apples,0,identity,savannah_sparrow,NA,confidence_intervals,0.377,35,NA,NA,0.323,0.436,0.169,35,NA,NA,0.078,0.292,"Chose Philopatric, sample size is not provide by treatment, so this is assuming an even number of nests per treatment; Unsure of link term, but it is likely logit",NA,NA,period_survival
IAAZA5MM,Denny et al. 2021,delay_hay,nest_success,dsr,late hay,early hay,1,apples,0,identity,bobolink,NA,confidence_intervals,0.967,29,NA,NA,0.957,0.975,0.94,28,NA,NA,0.904,0.963,"Chose Philopatric, sample size is not provide by treatment, so this is assuming an even number of nests per treatment; Unsure of link term, but it is likely logit",NA,NA,daily_survival
IAAZA5MM,Denny et al. 2021,delay_hay,nest_success,nest_success,late hay,early hay,1,apples,0,identity,bobolink,NA,confidence_intervals,0.432,29,NA,NA,0.333,0.531,0.216,28,NA,NA,0.08,0.39,"Chose Philopatric, sample size is not provide by treatment, so this is assuming an even number of nests per treatment; Unsure of link term, but it is likely logit",NA,NA,period_survival
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,dickcissel,NA,standard_error,1.048,4,NA,0.132,NA,NA,0.941,4,NA,0.141,NA,NA,"More ""manage in patches"" than it is a test of prescribed_fire; Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,1.21,4,NA,0.07,NA,NA,1.004,4,NA,0.132,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,bobolink,NA,standard_error,0.936,4,NA,0.102,NA,NA,0.722,4,NA,0.15,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.909,4,NA,0.102,NA,NA,0.661,4,NA,0.062,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,red_winged_blackbird,NA,standard_error,0.625,4,NA,0.127,NA,NA,0.775,4,NA,0.117,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,common_yellowthroat,NA,standard_error,0.176,4,NA,0.043,NA,NA,0.256,4,NA,0.066,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,northern_bobwhite,NA,standard_error,0.038,4,NA,0.027,NA,NA,0.073,4,NA,0.049,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,eastern_bluebird,NA,standard_error,0.028,4,NA,0.016,NA,NA,0.045,4,NA,0.018,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
YD99BG64,Duchardt et al. 2016,manage_in_patches,abundance,density,patch-burn graze,graze-and-burn,1,apples,0,NA,loggerhead_shrike,NA,standard_error,0,4,NA,0,NA,NA,0.079,4,NA,0.028,NA,NA,"Four pastures, but between 3 and 9 transects per treatment",NA,NA,NA
DS5EPZ93,Eggebo et al. 2003,plant_nwsg,abundance,crowing counts (male count),Old NWSG field (planted 10-13 years prior),Old CSG fields (planted 10-13 years prior),1,apples,0,NA,ring_necked_pheasant,NA,standard_error,7.5,8,NA,2.3,NA,NA,13.9,12,NA,3.1,NA,NA,Crowing counts of males,NA,NA,NA
DS5EPZ93,Eggebo et al. 2003,plant_nwsg,abundance,crowing counts (male count),New NWSG field (planted 1-3 years prior),New CSG fields (planted 1-3 years prior),1,apples,0,NA,ring_necked_pheasant,NA,standard_error,4.9,13,NA,1,NA,NA,5.3,8,NA,0.8,NA,NA,Crowing counts of males,NA,NA,NA
N8CXRDSX,Evans et al. 2014,provide_overwintering_habitat,species_richness,species_richness - 2007,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.687,112,NA,0.34,NA,NA,5.571,110,NA,0.346,NA,NA,Should this also be edge and shrub (buffered)?,NA,NA,NA
N8CXRDSX,Evans et al. 2014,plant_nwsg,species_richness,species_richness - 2007,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.687,112,NA,0.34,NA,NA,5.571,110,NA,0.346,NA,NA,Should this also be edge and shrub (buffered)?,NA,NA,NA
N8CXRDSX,Evans et al. 2014,edge_and_shrub_habitat,species_richness,species_richness - 2007,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.687,112,NA,0.34,NA,NA,5.571,110,NA,0.346,NA,NA,Should this also be edge and shrub (buffered)?,NA,NA,NA
N8CXRDSX,Evans et al. 2014,provide_overwintering_habitat,species_richness,species_richness - 2008,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.338,112,NA,0.397,NA,NA,4.142,110,NA,0.397,NA,NA,NA,NA,NA,NA
N8CXRDSX,Evans et al. 2014,plant_nwsg,species_richness,species_richness - 2008,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.338,112,NA,0.397,NA,NA,4.142,110,NA,0.397,NA,NA,NA,NA,NA,NA
N8CXRDSX,Evans et al. 2014,edge_and_shrub_habitat,species_richness,species_richness - 2008,buffered,non-buffered,1,apples,0,NA,wintering_species,NA,standard_error,5.338,112,NA,0.397,NA,NA,4.142,110,NA,0.397,NA,NA,NA,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,species_richness,species_richness,Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,all_species,NA,standard_error,6.7,10,NA,0.29,NA,NA,6.5,10,NA,0.3,NA,NA,Is this control adequate for a plant nwsg test?; Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,sedge_wren,NA,confidence_intervals,0.79,10,NA,NA,0.54,1.15,0.6,10,NA,NA,0.4,0.91,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,common_yellowthroat,NA,confidence_intervals,2.68,10,NA,NA,1.41,5.08,1.04,10,NA,NA,0.55,1.96,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,savannah_sparrow,NA,confidence_intervals,0.07,10,NA,NA,0.03,0.17,0.67,10,NA,NA,0.38,1.17,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,grasshopper_sparrow,NA,confidence_intervals,0.08,10,NA,NA,0.05,0.15,0.32,10,NA,NA,0.21,0.5,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,dickcissel,NA,confidence_intervals,0.38,10,NA,NA,0.28,0.52,0.29,10,NA,NA,0.21,0.4,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,bobolink,NA,confidence_intervals,1.62,10,NA,NA,1.08,2.44,1.46,10,NA,NA,0.97,2.21,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,red_winged_blackbird,NA,confidence_intervals,0.68,10,NA,NA,0.54,0.87,0.97,10,NA,NA,0.77,1.23,Treatment is defined here as the native prairie,NA,NA,NA
VAP55SP2,Fletcher and Koford 2002,plant_nwsg,abundance,density (male/ha),Native prairie,restored grassland (CSG and WSG mix),1,apples,0,NA,american_goldfinch,NA,confidence_intervals,0.2,10,NA,NA,0.09,0.47,0.07,10,NA,NA,0.02,0.21,Treatment is defined here as the native prairie,NA,NA,NA
DDEKX9E9,Gehlbach 1994,install_nest_boxes,occupancy,occupancy (%),nest box,natural nest,1,apples,0,NA,eastern_screech_owl,NA,standard_deviation,64.2,5,13,NA,NA,NA,75.8,5,19.1,NA,NA,NA,NA,NA,NA,NA
DDEKX9E9,Gehlbach 1994,install_nest_boxes,nest_success,successful nests (%),nest box,natural nest,1,apples,0,identity,eastern_screech_owl,NA,standard_deviation,67.8,5,21.2,NA,NA,NA,81.1,5,12.4,NA,NA,NA,NA,NA,NA,period_survival
KHQAUEP3,Genghini et al. 2006,eliminate_pesticides,abundance,density,Organic farm,Conventional,1,apples,0,NA,all_species,NA,standard_deviation,2.77,15,2.26,NA,NA,NA,1.75,26,1.39,NA,NA,NA,NA,NA,NA,NA
KHQAUEP3,Genghini et al. 2006,eliminate_pesticides,species_richness,shannon diversity,Organic farm,Conventional,1,apples,0,NA,all_species,NA,standard_deviation,0.68,15,0.23,NA,NA,NA,0.4,26,0.24,NA,NA,NA,Alpha diversity expressed as shannon diversity,NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,species_richness,species_richness,NWSG,CSG,1,apples,0,NA,all_species,NA,standard_error,11.1,21,NA,0.9,NA,NA,7.1,21,NA,0.7,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,nest_success,fledge_rate (number fledged/number eggs),NWSG,CSG,1,apples,1,Number fledged/number eggs,all_species,identity,standard_error,0.7,70,NA,0.1,NA,NA,0.48,98,NA,0.1,NA,NA,Treatment is defined as NWSG; sample size is the number of nests; Review: Two-way randomized block analysis of variance,NA,NA,period_survival
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,nest_success,depredation_rate,NWSG,CSG,-1,apples,0,NA,all_species,identity,standard_error,0.31,70,NA,0.1,NA,NA,0.35,98,NA,0.1,NA,NA,May want to choose either fledge rate *or* depredation rate; Treatment is defined as NWSG; sample size is the number of nests; Review: Two-way randomized block analysis of variance,NA,NA,period_survival
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,all_species,NA,standard_error,11.6,21,NA,1.4,NA,NA,7.1,21,NA,0.8,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,bobolink,NA,standard_error,0.19,21,NA,0.15,NA,NA,0.04,21,NA,0.03,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,savannah_sparrow,NA,standard_error,1.06,21,NA,0.04,NA,NA,0.61,21,NA,0.13,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,0.56,21,NA,0.18,NA,NA,0.46,21,NA,0.33,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,song_sparrow,NA,standard_error,0.96,21,NA,0.27,NA,NA,0.17,21,NA,0.26,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,field_sparrow,NA,standard_error,0.72,21,NA,0.26,NA,NA,0.18,21,NA,0.08,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,eastern_meadowlark,NA,standard_error,0.31,21,NA,0.11,NA,NA,0.2,21,NA,0.06,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,red_winged_blackbird,NA,standard_error,1.86,21,NA,0.4,NA,NA,2.68,21,NA,0.56,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,american_goldfinch,NA,standard_error,0.31,21,NA,0.18,NA,NA,0.05,21,NA,0.04,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
LU5JZP88,Giuliano and Daves 2002,plant_nwsg,abundance,abundance,NWSG,CSG,1,apples,0,NA,common_yellowthroat,NA,standard_error,0.29,21,NA,0.12,NA,NA,0.06,21,NA,0.04,NA,NA,Treatment is defined as NWSG; sample size is the minimum across years (three more were added),NA,NA,NA
9VXKLDSA,Gowdy et al. 2022,plant_nwsg,species_richness,species_richness,pre-restoration,post-restoration,-1,apples,0,NA,all_species,NA,standard_error,3.42,23,NA,0.08,NA,NA,1.87,15,NA,0.15,NA,NA,NA,NA,NA,NA
9VXKLDSA,Gowdy et al. 2022,plant_nwsg,abundance,relative abundance,pre-restoration,post-restoration,-1,apples,0,NA,all_species,NA,standard_error,9.36,23,NA,0.13,NA,NA,3.08,15,NA,0.12,NA,NA,NA,NA,NA,NA
JFJNVKAK,Grahmann et al. 2018,prescribed_fire,abundance,density,Patch-burn grazed fields,Grazed fields,1,apples,0,NA,northern_bobwhite,NA,standard_error,2.9,2,NA,0.5,NA,NA,2.6,2,NA,0.6,NA,NA,Might want to think on whether this is a straightforward test of prescribed_fire,NA,NA,NA
JFJNVKAK,Grahmann et al. 2018,prescribed_fire,survival,survival,Patch-burn grazed fields,Grazed fields,1,apples,0,NA,northern_bobwhite,NA,standard_error,25,2,NA,12,NA,NA,30.8,2,NA,13.1,NA,NA,NA,NA,NA,NA
JFJNVKAK,Grahmann et al. 2018,manage_in_patches,survival,survival,Patch-burn grazed fields,Grazed fields,1,apples,0,NA,northern_bobwhite,NA,standard_error,25,2,NA,12,NA,NA,30.8,2,NA,13.1,NA,NA,NA,NA,NA,NA
M8T4QVJ5,Grueebler et al. 2012,delay_hay,nest_success,nest survival probability,Late mowed fields,Early mowed fields,1,apples,0,NA,whinchat,identity,standard_error,0.701,18,NA,0.03,NA,NA,0.085,34,NA,0.004,NA,NA,"Unsure of link term, but it is likely logit",NA,NA,period_survival
3J65GCSW,Harrison et al. 2010,grazing_intensity,abundance,abundance,Moderate intensity grazing,High intensity grazing,1,apples,0,NA,western_meadowlark,NA,standard_error,-1.63,2,NA,0.63,NA,NA,-0.14,3,NA,0.32,NA,NA,Estimates represent betas,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha),WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,ring_necked_pheasant,NA,standard_error,5.6,6,NA,2.3,NA,NA,9.4,14,NA,3.8,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha),WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,barn_swallow,NA,standard_error,39.3,6,NA,8.9,NA,NA,64.7,14,NA,19.2,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha),WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,cliff_swallow,NA,standard_error,49.7,6,NA,22.8,NA,NA,6.4,14,NA,2.6,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha),WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,sedge_wren,NA,standard_error,10.6,6,NA,5,NA,NA,17.5,14,NA,6.2,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha),WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,common_yellowthroat,NA,standard_error,112.2,6,NA,21.3,NA,NA,94,14,NA,18.6,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha) - 2001,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,eastern_meadowlark,NA,standard_error,2.2,6,NA,1.5,NA,NA,1.4,14,NA,1,NA,NA,NA,NA,NA,NA
9HH6YMIM,Henningsen and Best 2005,plant_nwsg,abundance,density (birds/count/100 ha) - 2002,WSG non-wooded riparian filter strips,CSG non-wooded riparian filter strips,1,apples,0,NA,eastern_meadowlark,NA,standard_error,4.8,6,NA,3.7,NA,NA,6.7,14,NA,2.4,NA,NA,NA,NA,NA,NA
